"Model","Variable","Dependent","ImportanceScaled","ImportanceRaw"
"Neural Networks","prosoc1","Truant1",38.4383635952012,0.339058478287955
"Neural Networks","emotion2","Truant1",36.6773640410321,0.324847307535206
"Neural Networks","conduct2","Truant1",55.836790009493,0.479462834448797
"Neural Networks","hyper2","Truant1",40.766404895954,0.357845645136535
"Neural Networks","peer2","Truant1",21.254863517024,0.200388565985748
"Neural Networks","prosoc2","Truant1",69.020297878333,0.58585302688283
"Neural Networks","SDQscore2","Truant1",48.9290616980126,0.423717842171178
"Neural Networks","smokstat3","Truant1",61.8902619133273,0.528314023915991
"Neural Networks","parsmoke2","Truant1",9.57509983241812,0.106133507442017
"Neural Networks","sibsmoke2","Truant1",26.2988145219274,0.241092976631101
"Neural Networks","drinkloc","Truant1",82.4472558318138,0.694207848276826
"Neural Networks","stimulants2","Truant1",37.562045287275,0.33198663714057
"Neural Networks","offerany","Truant1",29.1716874869144,0.264276905417302
"Neural Networks","subuse2","Truant1",69.6655257908373,0.591059981090928
"Neural Networks","smcost","somatic",28.5828357936461,0.321267658514035
"Neural Networks","numeffects","somatic",17.4743706069579,0.208879486166697
"Neural Networks","density","somatic",10.6786888029305,0.140125230293084
"Neural Networks","simd","somatic",18.173762063025,0.215955470668762
"Neural Networks","sex","somatic",49.1539299590313,0.529392510829649
"Neural Networks","classyr","somatic",29.4926118348145,0.330472176401424
"Neural Networks","whnlvskl","somatic",30.0796684249448,0.336411630333213
"Neural Networks","smfriend","somatic",29.0229212124408,0.325720154431681
"Neural Networks","homesmk","somatic",26.6659092837783,0.301873452082495
"Neural Networks","carsmk","somatic",31.027772910559,0.346003930308207
"Neural Networks","ecig","somatic",31.3555304429476,0.349319966269896
"Neural Networks","smkmum","somatic",15.1023517453623,0.184880953502832
"Neural Networks","smkdad","somatic",22.4205565449078,0.258921754681203
"Neural Networks","smkbroth","somatic",30.6141581288734,0.341819246952922
"Neural Networks","smksist","somatic",31.582748522173,0.351618809919242
"Neural Networks","smkgf","somatic",24.7145916791714,0.28213129908788
"Neural Networks","smbkfrnd","somatic",33.3710453485111,0.369711625492679
"Neural Networks","smconf","somatic",27.5420230583348,0.310737397212262
"Neural Networks","smsport","somatic",27.6333731581047,0.311661617667955
"Neural Networks","smslim","somatic",25.8005751045229,0.293118567835053
"Neural Networks","smpreg","somatic",32.313805597389,0.359015166408128
"Neural Networks","smrelax","somatic",34.5684313092726,0.381825992100733
"Neural Networks","smheart","somatic",17.9428998356947,0.213619757916582
"Neural Networks","smlot","somatic",15.5419822163941,0.189328846557102
"Neural Networks","smcold","somatic",22.1563361311756,0.256248545655729
"Neural Networks","smharm","somatic",31.4221659191201,0.349994140357374
"Neural Networks","smcope","somatic",25.6123711748121,0.291214443787914
"Neural Networks","smsmell","somatic",38.4031464119414,0.420623126954082
"Neural Networks","smfun","somatic",28.790387887246,0.323367534606235
"Neural Networks","smskin","somatic",26.1725931948956,0.296882403122329
"Neural Networks","smwind","somatic",30.954114798516,0.345258705792313
"Neural Networks","smeasy","somatic",35.433419042851,0.390577371237811
"Neural Networks","health","somatic",22.5829864552903,0.260565114088253
"Neural Networks","longill","somatic",33.403749655999,0.370042506247551
"Neural Networks","wwopti","somatic",15.1904721493038,0.185772498012273
"Neural Networks","wwintr","somatic",28.1736166758602,0.317127447605991
"Neural Networks","wwenerg","somatic",17.7337613042512,0.211503831285736
"Neural Networks","wwclose","somatic",21.5717254442979,0.250333837770463
"Neural Networks","wwconf","somatic",21.9159196623938,0.253816169348607
"Neural Networks","wwcheer","somatic",20.3687766312555,0.238163189867885
"Neural Networks","carer15","somatic",19.9726896233283,0.234155841043061
"Neural Networks","alevr","somatic",60.4240873202606,0.643416578656168
"Neural Networks","mahome","somatic",22.0093123726921,0.254761055599282
"Neural Networks","stepma","somatic",5.02942338204011,0.0829696642370516
"Neural Networks","steppa","somatic",10.9921125371998,0.143296246277093
"Neural Networks","grandma","somatic",16.0606234223089,0.194576118458051
"Neural Networks","grandpa","somatic",4.36634475518444,0.0762610691483084
"Neural Networks","fostpa","somatic",9.97174074976636,0.132972793092772
"Neural Networks","bruv","somatic",42.0965692396981,0.457990759146417
"Neural Networks","sister","somatic",15.4912719877521,0.188815793689707
"Neural Networks","ahome","somatic",2.51621602086277,0.057542678842969
"Neural Networks","difhome","somatic",18.2599593935352,0.216827558781246
"Neural Networks","talkma","somatic",37.3961862230421,0.410435363536275
"Neural Networks","talkpa","somatic",26.8958064380461,0.304199400857757
"Neural Networks","talkoth","somatic",51.6630799818547,0.554778446732688
"Neural Networks","owncash","somatic",20.4128815301749,0.238609414337045
"Neural Networks","welloff","somatic",15.185910852154,0.185726349796332
"Neural Networks","npsoff","somatic",22.1239944368268,0.255921333583009
"Neural Networks","othdrgoff","somatic",28.4187852114366,0.319607902211325
"Neural Networks","dgtake","somatic",25.6070409501043,0.291160516066753
"Neural Networks","helptch","somatic",40.4351213452303,0.441181317952566
"Neural Networks","helppar","somatic",35.3757881728097,0.389994299855233
"Neural Networks","helpfri","somatic",18.6342785352074,0.220614674597891
"Neural Networks","helpdsv","somatic",20.3865390225739,0.238342898105094
"Neural Networks","helpksw","somatic",23.2607551344616,0.267422333501212
"Neural Networks","helpkst","somatic",8.43203897839617,0.117395099402773
"Neural Networks","helptfw","somatic",17.1877321438494,0.205979466006233
"Neural Networks","helptft","somatic",4.62045615220181,0.0788320017662217
"Neural Networks","helpclw","somatic",8.02584530524077,0.11328549796119
"Neural Networks","helpweb","somatic",24.8031380137744,0.283027152884678
"Neural Networks","helpdk","somatic",15.7961930833786,0.191900785546968
"Neural Networks","helpoth","somatic",4.37235458581857,0.0763218726769449
"Neural Networks","drugease","somatic",25.3278394193713,0.288335737915289
"Neural Networks","heradd","somatic",26.1157821990225,0.296307626689392
"Neural Networks","herdang","somatic",38.7439194863371,0.424070845641846
"Neural Networks","injhiv","somatic",35.9953572110295,0.396262693434209
"Neural Networks","injhepc","somatic",33.1936739204789,0.367917097599927
"Neural Networks","snifdam","somatic",45.1512229839748,0.488895744281952
"Neural Networks","cokedang","somatic",27.0584477712757,0.305844899302647
"Neural Networks","candang","somatic",40.3897181242449,0.440721957911419
"Neural Networks","excite","somatic",22.5844014136745,0.260579429710085
"Neural Networks","helpadv","somatic",33.7399303899961,0.373443762644124
"Neural Networks","stupid","somatic",36.9824023931277,0.406248969861775
"Neural Networks","sellpun","somatic",33.7437015989393,0.373481917265266
"Neural Networks","legalhi","somatic",22.3335427917074,0.25804140653887
"Neural Networks","cigok","somatic",50.5614503997652,0.543632880423207
"Neural Networks","alcok","somatic",43.6596710611958,0.473805199211588
"Neural Networks","drunkok","somatic",48.8551847732156,0.526370002781316
"Neural Networks","glueok","somatic",36.3056857942947,0.399402394708342
"Neural Networks","canok","somatic",40.9856167331185,0.446750869595446
"Neural Networks","cokeok","somatic",48.6543122856087,0.524337706565989
"Neural Networks","hpbclass","somatic",44.6694413211595,0.484021393087228
"Neural Networks","hpcclass","somatic",31.84287549897,0.35425060423188
"Neural Networks","youth","somatic",14.7212335611167,0.181025049428251
"Neural Networks","drama","somatic",11.4407668843302,0.147835436997166
"Neural Networks","sports","somatic",27.1719315674079,0.306993053995846
"Neural Networks","comp","somatic",14.2469499043806,0.176226558146246
"Neural Networks","noclubs","somatic",28.9575544628132,0.325058816488098
"Neural Networks","clubdk","somatic",57.8231340041737,0.617101837182606
"Neural Networks","closefr","somatic",26.3116708576677,0.298289499788755
"Neural Networks","agefr","somatic",39.8466452516771,0.435227502415222
"Neural Networks","dgclass","somatic",26.5560812576999,0.300762284075393
"Neural Networks","smclass","somatic",23.5474849855969,0.270323278265853
"Neural Networks","alrisk","somatic",83.1353970608587,0.873194729864569
"Neural Networks","drgrisk","somatic",66.1215913629091,0.701060191480572
"Neural Networks","allife","somatic",73.4834833908073,0.775542991410972
"Neural Networks","drglife","somatic",82.8403021909727,0.870209153321078
"Neural Networks","aldecs","somatic",83.0427533161577,0.872257421157077
"Neural Networks","drgdecs","somatic",100,1.04381973249454
"Neural Networks","peerviews","somatic",78.4499937006965,0.825790888603967
"Neural Networks","schdrg","somatic",35.4938251393791,0.391188520543619
"Neural Networks","schsm","somatic",33.2918596830493,0.368910476813019
"Neural Networks","schact","somatic",47.0769963902136,0.508379457814371
"Neural Networks","sayno","somatic",49.9709617753251,0.537658703416986
"Neural Networks","subsinfo","somatic",45.7590307128074,0.495045144638712
"Neural Networks","avoidal","somatic",72.939120167577,0.770035480992227
"Neural Networks","avoiddrg","somatic",73.6141632600475,0.776865124704787
"Neural Networks","likeskl","somatic",29.6081315312293,0.331640928999734
"Neural Networks","pressu1","somatic",48.5489551858427,0.523271772461905
"Neural Networks","Truant1","somatic",19.4639791700943,0.229009041990977
"Neural Networks","exclax","somatic",39.1285917636947,0.427962707701846
"Neural Networks","wwbands","somatic",27.7450242349512,0.312791230108244
"Neural Networks","famstat2","somatic",27.2377405691912,0.307658866356971
"Neural Networks","mumscore2","somatic",41.086565143571,0.447772199469686
"Neural Networks","dadscore2","somatic",23.5220636652067,0.270066082002526
"Neural Networks","seefrnds2","somatic",27.4574999558837,0.309882247842304
"Neural Networks","music2","somatic",14.0120240191407,0.173849731965899
"Neural Networks","films2","somatic",23.3117159062824,0.267937921200331
"Neural Networks","socialnet2","somatic",19.3240645191643,0.227593477226776
"Neural Networks","cmpgame2","somatic",25.4779248673495,0.289854204139985
"Neural Networks","shops2","somatic",17.7233495950623,0.21139849243405
"Neural Networks","mags2","somatic",28.4835327778362,0.320262975664705
"Neural Networks","books2","somatic",40.1547995839991,0.43834520604291
"Neural Networks","wsport2","somatic",21.1543691866907,0.246111300613268
"Neural Networks","dsport2","somatic",15.9563318471365,0.19352096463366
"Neural Networks","cinema2","somatic",31.698191889954,0.352786790274448
"Neural Networks","street2","somatic",11.7005867788479,0.150464124452505
"Neural Networks","hobby2","somatic",28.1926045405124,0.317319554379445
"Neural Networks","frhouse2","somatic",35.9130239972788,0.395429699923277
"Neural Networks","concert2","somatic",25.3969340282813,0.289034791896549
"Neural Networks","publib2","somatic",27.0253710696229,0.305510250907611
"Neural Networks","museum2","somatic",27.2105083548365,0.307383348655034
"Neural Networks","theatre2","somatic",31.9611914913335,0.355447647920429
"Neural Networks","church2","somatic",26.2171001283004,0.297332695112995
"Neural Networks","volwork2","somatic",35.2451267853887,0.388672353548355
"Neural Networks","nothin2","somatic",22.680805882452,0.261554786959709
"Neural Networks","withfrev2","somatic",31.5235658420859,0.351020038339387
"Neural Networks","smokstat3","somatic",30.1364458302957,0.336986066919255
"Neural Networks","parsmoke2","somatic",18.5602019740824,0.21986521648836
"Neural Networks","sibsmoke2","somatic",28.6988168967634,0.322441079323041
"Neural Networks","drinkloc","somatic",32.5380543690726,0.361283968549296
"Neural Networks","stimulants2","somatic",41.7299532950017,0.454281579229537
"Neural Networks","offerany","somatic",36.4423449105718,0.400785022105995
"Neural Networks","subuse2","somatic",34.8409552081585,0.38458321034844
"Neural Networks","smcost","dadscore2",17.1138779452055,0.320058938567358
"Neural Networks","numeffects","dadscore2",19.1347865865329,0.354889840266509
"Neural Networks","density","dadscore2",10.8824325135679,0.21265830756682
"Neural Networks","simd","dadscore2",9.03419453000369,0.180803430901104
"Neural Networks","sex","dadscore2",30.5307398760792,0.551302147423353
"Neural Networks","classyr","dadscore2",8.53996354571374,0.172285227515536
"Neural Networks","whnlvskl","dadscore2",14.0297000636157,0.26690230673377
"Neural Networks","smfriend","dadscore2",20.5959427475062,0.380073258046613
"Neural Networks","homesmk","dadscore2",12.6979097385187,0.243948543783424
"Neural Networks","carsmk","dadscore2",10.6518420538719,0.208684019234242
"Neural Networks","ecig","dadscore2",14.1326698623388,0.268677018793466
"Neural Networks","smkmum","dadscore2",12.3619932394762,0.238158932952928
"Neural Networks","smkdad","dadscore2",44.7720032701166,0.79675413629883
"Neural Networks","smkbroth","dadscore2",10.7370415819499,0.210152455919906
"Neural Networks","smksist","dadscore2",12.9537320934209,0.248357710587814
"Neural Networks","smkgf","dadscore2",20.1733146986654,0.372789150431135
"Neural Networks","smbkfrnd","dadscore2",16.6764268260104,0.312519351364217
"Neural Networks","smconf","dadscore2",16.433730055773,0.308336407526988
"Neural Networks","smsport","dadscore2",17.7655743665535,0.331291100935048
"Neural Networks","smslim","dadscore2",18.5125734904473,0.34416583090632
"Neural Networks","smpreg","dadscore2",7.30090626620563,0.150929743442878
"Neural Networks","smrelax","dadscore2",17.3816319255342,0.324673750131654
"Neural Networks","smheart","dadscore2",9.71822224379795,0.192592831753492
"Neural Networks","smlot","dadscore2",13.6758977178577,0.260804428544714
"Neural Networks","smcold","dadscore2",8.06307556371202,0.164065935419433
"Neural Networks","smharm","dadscore2",13.3641686996693,0.255431695424941
"Neural Networks","smcope","dadscore2",11.0633876351141,0.21577711755241
"Neural Networks","smsmell","dadscore2",12.4190978416577,0.239143146066019
"Neural Networks","smfun","dadscore2",16.7047894846687,0.313008189382647
"Neural Networks","smskin","dadscore2",17.7987511232471,0.33186291122249
"Neural Networks","smwind","dadscore2",13.2882202117503,0.254122702894152
"Neural Networks","smeasy","dadscore2",20.6105988997032,0.38032586075513
"Neural Networks","health","dadscore2",17.0512355380829,0.318979279902901
"Neural Networks","longill","dadscore2",19.3792404195479,0.359103067551307
"Neural Networks","wwopti","dadscore2",8.43741003904246,0.170517690360851
"Neural Networks","wwintr","dadscore2",12.8368726807925,0.246343607312364
"Neural Networks","wwenerg","dadscore2",18.1226715102476,0.337445765848989
"Neural Networks","wwclose","dadscore2",11.6920348105347,0.226612019993195
"Neural Networks","wwconf","dadscore2",8.60794683210819,0.173456937664707
"Neural Networks","wwcheer","dadscore2",13.9177404948503,0.26497265357964
"Neural Networks","carer15","dadscore2",12.6558982028818,0.243224463714651
"Neural Networks","alevr","dadscore2",5.85448495343066,0.126000284717949
"Neural Networks","mahome","dadscore2",13.0806830728302,0.250545744719586
"Neural Networks","stepma","dadscore2",5.93415798767218,0.127373470802163
"Neural Networks","steppa","dadscore2",4.97249232504106,0.110798905540988
"Neural Networks","grandma","dadscore2",2.14486202647114,0.062063940012639
"Neural Networks","grandpa","dadscore2",2.34354954988757,0.065488372693782
"Neural Networks","fostpa","dadscore2",1.94467613094076,0.0586136824867988
"Neural Networks","bruv","dadscore2",17.0805317428319,0.319484207838237
"Neural Networks","sister","dadscore2",9.47804078606612,0.188453240000982
"Neural Networks","ahome","dadscore2",7.06672130243822,0.146893502869902
"Neural Networks","difhome","dadscore2",6.15257904162211,0.13113801616734
"Neural Networks","talkma","dadscore2",20.1397235922412,0.372210198715109
"Neural Networks","talkpa","dadscore2",100,1.74862345181433
"Neural Networks","talkoth","dadscore2",11.7245872180591,0.227173069455485
"Neural Networks","owncash","dadscore2",19.8818818988429,0.367766228070896
"Neural Networks","welloff","dadscore2",18.0572677732141,0.336318514923944
"Neural Networks","npsoff","dadscore2",12.191039291725,0.23521249587634
"Neural Networks","othdrgoff","dadscore2",24.7684517839594,0.451987568825188
"Neural Networks","dgtake","dadscore2",30.1849542302439,0.545342439204601
"Neural Networks","helptch","dadscore2",10.8816011248929,0.212643978360333
"Neural Networks","helppar","dadscore2",11.9827962832405,0.231623371850775
"Neural Networks","helpfri","dadscore2",11.3781413463902,0.22120198206766
"Neural Networks","helpdsv","dadscore2",3.43908458635272,0.084370212467613
"Neural Networks","helpksw","dadscore2",3.91260967047594,0.0925315441180855
"Neural Networks","helpkst","dadscore2",7.51314514671061,0.154587737392941
"Neural Networks","helptfw","dadscore2",6.58067062193589,0.138516289211069
"Neural Networks","helptft","dadscore2",13.2313982511834,0.253143361184989
"Neural Networks","helpclw","dadscore2",0.957063970774695,0.0415919223912822
"Neural Networks","helpweb","dadscore2",8.21301981968865,0.166650264831199
"Neural Networks","helpdk","dadscore2",13.6867998815303,0.260992330255571
"Neural Networks","helpoth","dadscore2",2.40142065640521,0.0664857967144013
"Neural Networks","drugease","dadscore2",9.93298431123665,0.196294313506151
"Neural Networks","heradd","dadscore2",16.3742147372854,0.307310645072692
"Neural Networks","herdang","dadscore2",8.11158194193606,0.16490195583973
"Neural Networks","injhiv","dadscore2",11.4489044019808,0.222421602283439
"Neural Networks","injhepc","dadscore2",12.8651790630215,0.246831475391463
"Neural Networks","snifdam","dadscore2",26.1891433457068,0.476473568399883
"Neural Networks","cokedang","dadscore2",6.70681198240399,0.140690369343546
"Neural Networks","candang","dadscore2",22.1168218917527,0.406286017439212
"Neural Networks","excite","dadscore2",16.6275044985351,0.31167616194717
"Neural Networks","helpadv","dadscore2",15.3485061769863,0.289632283317414
"Neural Networks","stupid","dadscore2",20.59216573473,0.380008160219808
"Neural Networks","sellpun","dadscore2",16.0903960061827,0.302418953226137
"Neural Networks","legalhi","dadscore2",14.2530256457524,0.270751382955841
"Neural Networks","cigok","dadscore2",16.3843851754718,0.307485935298814
"Neural Networks","alcok","dadscore2",14.0096573196557,0.266556864673514
"Neural Networks","drunkok","dadscore2",29.6870491482402,0.536760911760891
"Neural Networks","glueok","dadscore2",22.0172183511191,0.404569323739285
"Neural Networks","canok","dadscore2",15.6559706100984,0.294931515171199
"Neural Networks","cokeok","dadscore2",14.1942232522845,0.269737907955205
"Neural Networks","hpbclass","dadscore2",20.2803240807746,0.374633485792423
"Neural Networks","hpcclass","dadscore2",18.7098208863096,0.347565442603353
"Neural Networks","youth","dadscore2",6.48235367228542,0.136821770251327
"Neural Networks","drama","dadscore2",5.87705577054652,0.126389298796149
"Neural Networks","sports","dadscore2",22.3399433619913,0.410131575738051
"Neural Networks","comp","dadscore2",7.8895016582051,0.161074342669215
"Neural Networks","noclubs","dadscore2",11.7019534181659,0.226782969852249
"Neural Networks","clubdk","dadscore2",15.5013429237608,0.292266465582785
"Neural Networks","closefr","dadscore2",20.0020594103332,0.369837519668925
"Neural Networks","agefr","dadscore2",12.668052526436,0.243433946736436
"Neural Networks","dgclass","dadscore2",16.6176414393931,0.311506169481205
"Neural Networks","smclass","dadscore2",9.24476824506358,0.184432725278736
"Neural Networks","alrisk","dadscore2",12.1816037100636,0.235049871099246
"Neural Networks","drgrisk","dadscore2",14.6871884236597,0.27823429471616
"Neural Networks","allife","dadscore2",10.1874212624559,0.200679602507007
"Neural Networks","drglife","dadscore2",14.8207737711501,0.280536673958712
"Neural Networks","aldecs","dadscore2",17.9498156619997,0.33446654900795
"Neural Networks","drgdecs","dadscore2",9.98183573783606,0.197136280927613
"Neural Networks","peerviews","dadscore2",10.5625124547753,0.207144399668405
"Neural Networks","schdrg","dadscore2",13.3071107025218,0.254448285562095
"Neural Networks","schsm","dadscore2",18.7000927990102,0.347397776413247
"Neural Networks","schact","dadscore2",8.73378529238371,0.175625797231239
"Neural Networks","sayno","dadscore2",13.9544696539962,0.265605690474798
"Neural Networks","subsinfo","dadscore2",15.367828532773,0.28996530929456
"Neural Networks","avoidal","dadscore2",19.3570156965644,0.358720018498175
"Neural Networks","avoiddrg","dadscore2",9.90210196824206,0.195762048053331
"Neural Networks","likeskl","dadscore2",9.75231748645682,0.193180472392547
"Neural Networks","pressu1","dadscore2",16.5263000028221,0.30993187535766
"Neural Networks","Truant1","dadscore2",13.2964035947146,0.254263745691322
"Neural Networks","exclax","dadscore2",11.135789309958,0.217024979809895
"Neural Networks","somatic","dadscore2",10.1393347516639,0.199850818614357
"Neural Networks","shares","dadscore2",21.310836730722,0.392394647319486
"Neural Networks","tantrum","dadscore2",10.7563145061746,0.210484629930842
"Neural Networks","loner","dadscore2",13.2711199363504,0.253827975067618
"Neural Networks","fights","dadscore2",8.42211428044666,0.170254063864745
"Neural Networks","kind","dadscore2",13.25119197419,0.253484511302419
"Neural Networks","lies","dadscore2",16.5893712886984,0.311018925862305
"Neural Networks","bullied","dadscore2",5.96257062485306,0.127863170213815
"Neural Networks","helpout","dadscore2",15.3279348703358,0.289277731337618
"Neural Networks","steals","dadscore2",21.296952390905,0.392155347004055
"Neural Networks","oldbest","dadscore2",9.49180481484832,0.188690466723503
"Neural Networks","afraid","dadscore2",9.92719073846783,0.196194459727771
"Neural Networks","wwbands","dadscore2",14.6882467441419,0.278252535153124
"Neural Networks","famstat2","dadscore2",35.935103957356,0.644447809830802
"Neural Networks","mumscore2","dadscore2",11.6232617802668,0.225426698396846
"Neural Networks","seefrnds2","dadscore2",4.7171829763721,0.106398580536428
"Neural Networks","music2","dadscore2",10.1929677359039,0.200775197462412
"Neural Networks","films2","dadscore2",19.4236580173227,0.359868616745453
"Neural Networks","socialnet2","dadscore2",4.02777667112539,0.0945164782197934
"Neural Networks","cmpgame2","dadscore2",8.37890648659957,0.16950936596532
"Neural Networks","shops2","dadscore2",9.31144752258641,0.185581960485748
"Neural Networks","mags2","dadscore2",15.5407003349025,0.292944801105023
"Neural Networks","books2","dadscore2",27.744767634728,0.503285169668567
"Neural Networks","wsport2","dadscore2",12.0810158021371,0.23331621156538
"Neural Networks","dsport2","dadscore2",6.00467846247633,0.128588910073118
"Neural Networks","cinema2","dadscore2",19.4247387076409,0.35988724273253
"Neural Networks","street2","dadscore2",15.6129945561481,0.294190811370962
"Neural Networks","hobby2","dadscore2",17.619158682897,0.328767587412288
"Neural Networks","frhouse2","dadscore2",7.6523753363873,0.156987407002448
"Neural Networks","concert2","dadscore2",16.9613110772193,0.317429407735184
